PublicLawNo,Year,Congress,HouseBill,SenateBill,Democrat,HouseCommittee,SenateCommittee,MajorTopic,subTopicCode,DateIntroduced,DatePassedHouse,DatePassedSenate,DateSigned
87341,1961,87,,S902,1,,205,Domestic Commerce,1521,0,0,0,0
87342,1961,87,,S1750,1,124,207,Crime,1209,0,0,0,0
87343,1961,87,,S1927,1,102,202,Domestic Commerce,1501,0,0,0,0
87344,1961,87,,S2393,1,,217,Education,607,0,0,0,0
87345,1961,87,HR2010,,1,102,202,Labor,529,0,0,0,0
87346,1961,87,HR6775,,1,116,207,Transportation,1007,0,0,0,0
87347,1961,87,HR84,,1,114,,Defense,1604,0,0,0,0
87348,1961,87,,SJRES144,1,,,Government Operations,2011,0,0,0,0
87349,1961,87,,S558,1,107,213,Government Operations,2014,0,0,0,0
87350,1961,87,,S739,1,117,228,Government Operations,2004,0,0,0,0
87351,1961,87,,S302,1,102,202,Public Lands,2103,0,0,0,0
87352,1961,87,,S2102,1,,216,Crime,1204,0,0,0,0
87353,1961,87,,S1040,1,102,202,Agriculture,402,0,0,0,0
87354,1961,87,,S1186,1,114,207,Domestic Commerce,1525,0,0,0,0
87355,1961,87,,S2397,1,107,213,Government Operations,2014,0,0,0,0
87356,1961,87,,S2476,1,,204,Defense,1611,0,0,0,0
87357,1961,87,,S1107,1,102,202,Agriculture,402,0,0,0,0
87358,1961,87,,S564,1,107,213,Government Operations,2014,0,0,0,0
87359,1961,87,,S1440,1,109,207,Transportation,1006,0,0,0,0
87360,1961,87,,S2295,1,,209,Public Lands,2101,0,0,0,0
87361,1961,87,,S2396,1,116,207,Government Operations,2015,0,0,0,0
87362,1961,87,HJRES459,,1,114,208,Public Lands,2103,0,0,0,0
87363,1961,87,HJRES569,,1,308,,Defense,1605,0,0,0,0
87364,1961,87,,SJRES51,1,112,218,Public Lands,2101,0,0,0,0
87365,1961,87,,SJRES66,1,,212,International Affairs,1926,0,0,0,0
87366,1961,87,HR470,,1,115,216,Defense,1603,0,0,0,0
87367,1961,87,HR7377,,1,117,,Government Operations,2004,0,0,0,0
87368,1961,87,HR468,,1,115,,Crime,1205,0,0,0,0
87369,1961,87,HR2730,,1,115,,Defense,1603,0,0,0,0
87370,1961,87,HR4317,,1,124,211,Government Operations,2004,0,0,0,0
87371,1961,87,HR1777,,1,115,216,Crime,1201,0,0,0,0
87372,1961,87,HR8099,,1,111,,Government Operations,2008,0,0,0,0
87373,1961,87,HR3019,,1,118,209,Government Operations,2008,0,0,0,0
87374,1961,87,HR2732,,1,104,204,Defense,1608,0,0,0,0
87375,1961,87,HR3575,,1,114,208,Public Lands,2102,0,0,0,0
87376,1961,87,HR4682,,1,102,202,Public Lands,2103,0,0,0,0
87377,1961,87,HR3587,,1,123,217,Public Lands,2102,0,0,0,0
87378,1961,87,HR5490,,1,104,204,Defense,1612,0,0,0,0
87379,1961,87,HR3572,,1,114,208,Public Lands,2102,0,0,0,0
87380,1961,87,HR4357,,1,115,217,Defense,1620,0,0,0,0
87381,1961,87,HR6668,,1,104,204,Defense,1604,0,0,0,0
87382,1961,87,HR4750,,1,114,208,Public Lands,2105,0,0,0,0
87383,1961,87,HR7391,,1,116,207,Environment,709,0,0,0,0
87384,1961,87,HR7890,,1,117,228,Government Operations,2003,0,0,0,0
87385,1961,87,HR7657,,1,104,204,Defense,1608,0,0,0,0
87386,1961,87,HR7888,,1,118,209,Public Lands,2104,0,0,0,0
87387,1961,87,HR7726,,1,104,204,Defense,1606,0,0,0,0
87388,1961,87,HR7854,,1,118,209,Transportation,1007,0,0,0,0
87389,1961,87,HR8444,,1,107,213,Government Operations,2014,0,0,0,0
87390,1961,87,HR8383,,1,104,204,Defense,1615,0,0,0,0
87391,1961,87,HR8765,,1,104,204,Defense,1608,0,0,0,0
87392,1961,87,HR8588,,1,118,209,Transportation,1002,0,0,0,0
87393,1961,87,HR8958,,1,115,216,Defense,1620,0,0,0,0
87394,1961,87,HR8320,,1,118,209,Transportation,1007,0,0,0,0
87395,1961,87,HR4998,,1,109,217,Health,322,0,0,0,0
87396,1961,87,HR6845,,1,116,,Science & Technology,1708,0,0,0,0
87397,1961,87,HR8876,,1,124,211,Government Operations,2009,0,0,0,0
87398,1961,87,,S1942,1,115,216,Government Operations,2015,0,0,0,0
87399,1961,87,,S1292,1,,213,Government Operations,2014,0,0,0,0
87400,1961,87,HR9053,,1,108,,Education,607,0,0,0,0
87401,1961,87,,S1728,1,116,207,Transportation,1007,0,0,0,0
87402,1962,87,HR157,,1,118,209,Public Lands,2104,0,0,0,0
87403,1962,87,HR8847,,1,124,211,Macroeconomics,107,0,0,0,0
87404,1962,87,HJRES612,,1,103,203,Defense,1609,0,0,0,0
87405,1962,87,,S1456,1,,207,Domestic Commerce,1500,0,0,0,0
87406,1962,87,HR6243,,1,115,216,Public Lands,2105,0,0,0,0
87407,1962,87,HR2470,,1,114,208,Public Lands,2101,0,0,0,0
87408,1962,87,HR258,,1,107,229,Government Operations,2014,0,0,0,0
87409,1962,87,HR74,,1,115,216,Government Operations,2001,0,0,0,0
87410,1962,87,HR8842,,1,102,202,Agriculture,402,0,0,0,0
87411,1962,87,HR4934,,1,102,202,Public Lands,2101,0,0,0,0
87412,1962,87,HR9013,,1,102,202,Agriculture,402,0,0,0,0
87413,1962,87,,S486,1,,229,Government Operations,2014,0,0,0,0
87414,1962,87,HR10050,,1,124,211,Macroeconomics,105,0,0,0,0
87415,1962,87,,S1991,1,,217,Labor,502,0,0,0,0
87416,1962,87,,S201,1,114,208,Public Lands,2102,0,0,0,0
87417,1962,87,,S1299,1,114,208,Public Lands,2102,0,0,0,0
87418,1962,87,HR7855,,1,114,208,Public Lands,2104,0,0,0,0
87419,1962,87,,S2774,1,,208,Public Lands,2105,0,0,0,0
87420,1962,87,HR8723,,1,108,,Social Welfare,1300,0,0,0,0
87421,1962,87,HR7666,,1,114,208,Public Lands,2105,0,0,0,0
87422,1962,87,HR3879,,1,114,208,Public Lands,2103,0,0,0,0
87423,1962,87,HR5143,,1,107,229,Government Operations,2014,0,0,0,0
87424,1962,87,HR5968,,1,107,,Government Operations,2014,0,0,0,0
87425,1962,87,HR2914,S2533,1,,202,Agriculture,402,0,0,0,0
87426,1962,87,HR641,,1,124,211,Foreign Trade,1807,0,0,0,0
87427,1962,87,,S1756,1,115,216,Government Operations,2015,0,0,0,0
87428,1962,87,,S1691,1,115,216,Crime,1206,0,0,0,0
87429,1962,87,HJRES441,,1,,,Domestic Commerce,1599,0,0,0,0
87430,1962,87,,SJRES152,1,112,218,Public Lands,2101,0,0,0,0
87431,1962,87,,SJRES153,1,112,218,Public Lands,2101,0,0,0,0
87432,1962,87,HR4130,,1,114,,Public Lands,2102,0,0,0,0
87433,1962,87,HR10573,,1,107,229,Government Operations,2006,0,0,0,0
87434,1962,87,HR6676,,1,118,209,Public Lands,2104,0,0,0,0
87435,1962,87,HR10043,,1,115,211,Government Operations,2011,0,0,0,0
87436,1962,87,HR9751,,1,104,204,Defense,1610,0,0,0,0
87437,1962,87,,SJRES147,1,115,216,Government Operations,2001,0,0,0,0
87438,1962,87,HJRES449,,1,114,,Public Lands,2101,0,0,0,0
87439,1962,87,,S1371,1,109,207,Science & Technology,1707,0,0,0,0
87440,1962,87,,S2522,1,100,208,Government Operations,2002,0,0,0,0
87441,1962,87,HR8921,,1,118,209,Transportation,1002,0,0,0,0
87442,1962,87,HR10700,,1,110,,International Affairs,1929,0,0,0,0
87443,1962,87,,S1057,1,,218,Public Lands,2101,0,0,0,0
87444,1962,87,,S683,1,109,207,Science & Technology,1700,0,0,0,0
87445,1962,87,,S1589,1,109,207,Science & Technology,1700,0,0,0,0
87446,1962,87,HR11027,,1,102,202,Agriculture,402,0,0,0,0
87447,1962,87,,S205,1,,,Education,607,0,0,0,0
87448,1962,87,,S1668,1,109,207,Science & Technology,1700,0,0,0,0
87449,1962,87,HJRES628,,1,115,216,Transportation,1099,0,0,0,0
87450,1962,87,HJRES710,SJRES185,1,,,Agriculture,404,0,0,0,0
87451,1962,87,HR11431,,1,102,202,Environment,711,0,0,0,0
87452,1962,87,,S1139,1,114,208,Public Lands,2104,0,0,0,0
87453,1962,87,HJRES711,,1,,,Government Operations,2011,0,0,0,0
87454,1962,87,,S1595,1,,207,Energy,803,0,0,0,0
87455,1962,87,HR9778,,1,124,211,Foreign Trade,1807,0,0,0,0
87456,1962,87,HR10607,,1,124,211,Foreign Trade,1807,0,0,0,0
87457,1962,87,,S383,1,114,208,Public Lands,2103,0,0,0,0
87458,1962,87,HR10098,,1,114,208,Public Lands,2103,0,0,0,0
87459,1962,87,HR9752,,1,104,204,Defense,1699,0,0,0,0
87460,1962,87,HR8916,,1,107,229,Education,601,0,0,0,0
87461,1962,87,,S2270,1,,216,Crime,1204,0,0,0,0
87462,1962,87,,SJRES129,1,,204,Education,601,0,0,0,0
87463,1962,87,,SJRES175,1,,204,Education,601,0,0,0,0
87464,1962,87,HJRES576,,1,,,Health,331,0,0,0,0
87465,1962,87,,S2806,1,,209,Government Operations,2008,0,0,0,0
87466,1962,87,,S7477,1,118,209,Government Operations,2008,0,0,0,0
87467,1962,87,HR8941,,1,115,216,Government Operations,2099,0,0,0,0
87468,1962,87,HR4380,,1,114,208,Government Operations,2015,0,0,0,0
87469,1962,87,HR9097,,1,114,,Public Lands,2103,0,0,0,0
87470,1962,87,HR7752,,1,107,229,Government Operations,2014,0,0,0,0
87471,1962,87,HR9805,,1,114,208,Public Lands,2101,0,0,0,0
87472,1962,87,HR9647,,1,114,,Public Lands,2104,0,0,0,0
87473,1962,87,HR8030,,1,114,208,Public Lands,2103,0,0,0,0
87474,1962,87,HR9753,,1,,216,Defense,1603,0,0,0,0
87475,1962,87,HR9699,,1,107,229,Government Operations,2014,0,0,0,0
87476,1962,87,,S3157,1,,229,Government Operations,2008,0,0,0,0
87477,1962,87,,S2132,1,114,208,Public Lands,2103,0,0,0,0
87478,1962,87,,SJRES88,1,105,205,Government Operations,2006,0,0,0,0
87479,1962,87,,SJRES151,1,114,208,Public Lands,2104,0,0,0,0
87480,1962,87,HR8570,,1,104,204,Defense,1608,0,0,0,0
87481,1962,87,HR11261,,1,118,,Government Operations,2008,0,0,0,0
87482,1962,87,HR4783,,1,116,207,Transportation,1007,0,0,0,0
87483,1962,87,,S107,1,100,208,Public Lands,2102,0,0,0,0
87484,1962,87,HR7559,,1,117,228,Government Operations,2003,0,0,0,0
87485,1962,87,,SJRES198,1,,,Agriculture,402,0,0,0,0
87486,1962,87,HR3247,,1,115,216,Crime,1299,0,0,0,0
87487,1962,87,HR7061,,1,117,228,Government Operations,2003,0,0,0,0
87488,1962,87,HR10788,,1,102,,Agriculture,401,0,0,0,0
87489,1962,87,HR7416,,1,117,228,Government Operations,2013,0,0,0,0
87490,1962,87,HR10162,,1,105,212,International Affairs,1906,0,0,0,0
87491,1962,87,HR6695,,1,117,228,Government Operations,2003,0,0,0,0
87492,1962,87,HR9736,,1,102,202,Public Lands,2103,0,0,0,0
87493,1962,87,HR4939,,1,102,202,Public Lands,2103,0,0,0,0
87494,1962,87,HR10374,,1,102,202,Agriculture,404,0,0,0,0
87495,1962,87,HR4083,,1,102,202,Agriculture,402,0,0,0,0
87496,1962,87,HR7532,,1,117,228,Government Operations,2003,0,0,0,0
87497,1962,87,HR10986,,1,124,211,Foreign Trade,1807,0,0,0,0
87498,1962,87,HR7866,,1,102,202,Public Lands,2105,0,0,0,0
87499,1962,87,HR8434,,1,102,202,Public Lands,2103,0,0,0,0
87500,1962,87,HR7723,,1,104,200,Defense,1608,0,0,0,0
87501,1962,87,HR11743,,1,104,204,Defense,1615,0,0,0,0
87502,1962,87,,S1742,1,114,208,Public Lands,2105,0,0,0,0
87503,1962,87,,S2893,1,114,208,Public Lands,2102,0,0,0,0
87504,1962,87,,S2164,1,114,208,Public Lands,2101,0,0,0,0
87505,1962,87,,S3203,1,100,205,Defense,1604,0,0,0,0
87506,1962,87,,S3291,1,,205,Domestic Commerce,1501,0,0,0,0
87507,1962,87,,S1745,1,107,229,Government Operations,2014,0,0,0,0
87508,1962,87,HR11879,,1,124,211,Macroeconomics,107,0,0,0,0
87509,1962,87,HR8773,,1,104,204,Defense,1612,0,0,0,0
87510,1962,87,HR8291,,1,115,212,Immigration,900,0,0,0,0
87511,1962,87,,S1834,1,107,229,Government Operations,2014,0,0,0,0
87512,1962,87,HR11990,,1,124,211,Macroeconomics,105,0,0,0,0
87514,1962,87,HR10095,,1,124,211,Foreign Trade,1807,0,0,0,0
87515,1962,87,,S3161,1,,205,Foreign Trade,1803,0,0,0,0
87516,1962,87,HR3444,,1,114,,Public Lands,2102,0,0,0,0
87517,1962,87,,SJRES192,1,,218,Public Lands,2101,0,0,0,0
87518,1962,87,,S860,1,102,202,Agriculture,405,0,0,0,0
87519,1962,87,HR11057,,1,114,,Public Lands,2102,0,0,0,0
87520,1962,87,HR12061,,1,124,211,Defense,1617,0,0,0,0
87521,1962,87,,S3062,1,102,202,Agriculture,402,0,0,0,0
87523,1962,87,,S3063,1,108,229,Government Operations,2014,0,0,0,0
87524,1962,87,HR9822,,1,114,208,Public Lands,2101,0,0,0,0
87525,1962,87,HR8982,,1,110,212,Transportation,1002,0,0,0,0
87526,1962,87,,S2107,1,116,207,Transportation,1007,0,0,0,0
87527,1962,87,,S3025,1,,216,Transportation,1005,0,0,0,0
87528,1962,87,,S1969,1,,207,Transportation,1003,0,0,0,0
87529,1962,87,HR8031,,1,109,207,Science & Technology,1707,0,0,0,0
87530,1962,87,,SJRES201,1,102,202,Agriculture,402,0,0,0,0
87531,1962,87,HR11221,,1,104,204,Defense,1608,0,0,0,0
87532,1962,87,HR9883,,1,110,212,Transportation,1002,0,0,0,0
87533,1962,87,HR8045,,1,104,204,Science & Technology,1708,0,0,0,0
87534,1962,87,,S2130,1,105,205,Government Operations,2006,0,0,0,0
87535,1962,87,HR12154,,1,102,202,Agriculture,402,0,0,0,0
87536,1962,87,HR7719,,1,104,204,Science & Technology,1708,0,0,0,0
87537,1962,87,HR4330,,1,104,204,Defense,1608,0,0,0,0
87538,1962,87,,SJRES68,1,115,216,Transportation,1010,0,0,0,0
87539,1962,87,HR8050,,1,102,202,Agriculture,401,0,0,0,0
87540,1962,87,HJRES809,,1,102,202,Agriculture,400,0,0,0,0
87541,1962,87,,S2775,1,114,208,Public Lands,2105,0,0,0,0
87542,1962,87,,S46,1,114,208,Public Lands,2101,0,0,0,0
87543,1962,87,HR10606,,1,124,211,Social Welfare,1300,0,0,0,0
87544,1962,87,HR8415,,1,123,211,Defense,1609,0,0,0,0
87545,1962,87,HR10038,,1,103,203,Government Operations,2000,0,0,0,0
87546,1962,87,HR1811,,1,123,217,Education,601,0,0,0,0
87547,1962,87,HR8484,,1,114,208,Public Lands,2101,0,0,0,0
87548,1962,87,HR19595,,1,102,202,Agriculture,402,0,0,0,0
87549,1962,87,HR10068,,1,123,211,Defense,1609,0,0,0,0
87550,1962,87,,S2970,1,,205,Domestic Commerce,1521,0,0,0,0
87551,1962,87,HR9844,,1,115,216,Crime,1204,0,0,0,0
87552,1962,87,,S3266,1,112,218,Government Operations,2011,0,0,0,0
87553,1962,87,HR10012,,1,115,216,Crime,1204,0,0,0,0
87554,1962,87,HR11131,,1,104,204,Defense,1611,0,0,0,0
87555,1962,87,HR7727,,1,104,204,Defense,1608,0,0,0,0
87556,1962,87,HR8282,,1,123,211,Defense,1609,0,0,0,0
87557,1962,87,HR10669,,1,123,211,Defense,1608,0,0,0,0
87558,1962,87,HR9273,,1,114,208,Defense,1611,0,0,0,0
87559,1962,87,HR10016,,1,115,216,Crime,1204,0,0,0,0
87560,1962,87,HR10389,,1,115,216,Crime,1204,0,0,0,0
87561,1962,87,HR11670,,1,109,205,Domestic Commerce,1502,0,0,0,0
87563,1962,87,HR10618,,1,115,216,Energy,801,0,0,0,0
87564,1962,87,HJRES769,,1,103,203,Government Operations,2000,0,0,0,0
87565,1962,87,,S2996,1,,212,International Affairs,1901,0,0,0,0
87566,1962,87,HR6374,,1,117,228,Government Operations,2004,0,0,0,0
87567,1962,87,HR9520,,1,124,211,Foreign Trade,1807,0,0,0,0
87568,1962,87,HJRES417,,1,118,209,Public Lands,2104,0,0,0,0
87569,1962,87,HR6967,,1,107,229,Government Operations,2014,0,0,0,0
87570,1962,87,HR11735,,1,118,209,Public Lands,2104,0,0,0,0
87571,1962,87,HR8214,,1,118,209,Government Operations,2008,0,0,0,0
87572,1962,87,HR10069,,1,123,217,Health,398,0,0,0,0
87573,1962,87,HR10184,,1,115,216,Crime,1204,0,0,0,0
87574,1962,87,HR8992,,1,123,217,Health,325,0,0,0,0
87575,1962,87,HR10526,,1,103,203,Government Operations,2000,0,0,0,0
87576,1962,87,HR3788,,1,116,207,Transportation,1007,0,0,0,0
87577,1962,87,HR11289,,1,103,203,Defense,1600,0,0,0,0
87578,1962,87,HR10802,,1,103,203,Public Lands,2100,0,0,0,0
87579,1962,87,HR8141,,1,112,218,Government Operations,2011,0,0,0,0
87580,1962,87,HR7336,,1,116,207,Agriculture,404,0,0,0,0
87581,1962,87,HR10786,,1,108,217,Labor,505,0,0,0,0
87582,1962,87,HR10904,,1,103,203,Government Operations,2000,0,0,0,0
87583,1962,87,,S3109,1,,217,Health,302,0,0,0,0
87584,1962,87,HR11737,,1,120,207,Science & Technology,1701,0,0,0,0
87585,1962,87,,S3523,1,,209,Government Operations,2014,0,0,0,0
87586,1962,87,,SJRES91,1,115,216,Government Operations,2001,0,0,0,0
87587,1962,87,,S2978,1,,216,Public Lands,2103,0,0,0,0
87588,1962,87,,S1771,1,105,205,Domestic Commerce,1501,0,0,0,0
87589,1962,87,,S405,1,,208,Public Lands,2104,0,0,0,0
87590,1962,87,HR2206,,1,114,209,Public Lands,2104,0,0,0,0
87591,1962,87,,S2869,1,,217,Defense,1609,0,0,0,0
87592,1962,87,,S2135,1,109,205,Domestic Commerce,1502,0,0,0,0
87593,1962,87,HR12547,,1,107,229,Government Operations,2014,0,0,0,0
87594,1962,87,HR23,,1,114,,Public Lands,2104,0,0,0,0
87595,1962,87,HR11643,,1,109,207,Public Lands,2104,0,0,0,0
87596,1962,87,,S3428,1,,229,Crime,1204,0,0,0,0
87598,1962,87,HR3508,,1,124,211,Transportation,1003,0,0,0,0
87599,1962,87,,S2020,1,104,204,Defense,1611,0,0,0,0
87600,1962,87,HR8100,,1,111,213,Government Operations,2008,0,0,0,0
87601,1962,87,,S1918,1,107,229,Government Operations,2014,0,0,0,0
87602,1962,87,HR10852,,1,124,211,Foreign Trade,1807,0,0,0,0
87603,1962,87,HR10276,,1,114,208,Public Lands,2101,0,0,0,0
87604,1962,87,HR4449,,1,124,211,Foreign Trade,1807,0,0,0,0
87605,1962,87,HJRES439,,1,112,218,Government Operations,2030,0,0,0,0
87606,1962,87,HR10928,,1,124,211,Foreign Trade,1807,0,0,0,0
87607,1962,87,HR11400,,1,124,211,Foreign Trade,1807,0,0,0,0
87608,1962,87,HR11405,,1,114,208,Public Lands,2101,0,0,0,0
87609,1962,87,HR12355,,1,114,208,Public Lands,2102,0,0,0,0
87610,1962,87,HR3728,,1,123,211,Defense,1609,0,0,0,0
87611,1962,87,HR8564,,1,117,228,Government Operations,2004,0,0,0,0
87612,1962,87,,SJRES179,1,115,216,International Affairs,1921,0,0,0,0
87613,1962,87,,S2179,1,114,208,Public Lands,2104,0,0,0,0
87614,1962,87,HR11523,,1,117,228,Social Welfare,1304,0,0,0,0
87615,1962,87,,S3491,1,308,,Energy,801,0,0,0,0
87616,1962,87,HR11721,,1,110,212,Defense,1620,0,0,0,0
87617,1962,87,,S2256,1,,208,Public Lands,2105,0,0,0,0
87618,1962,87,,SJRES132,1,110,212,Foreign Trade,1804,0,0,0,0
87619,1962,87,,S538,1,111,213,Government Operations,2008,0,0,0,0
87620,1962,87,,S3016,1,116,207,Transportation,1006,0,0,0,0
87621,1962,87,HR10651,,1,115,216,Crime,1204,0,0,0,0
87622,1962,87,,S1005,1,105,205,Domestic Commerce,1501,0,0,0,0
87623,1962,87,,S2876,1,105,204,Housing & Development,1407,0,0,0,0
87624,1962,87,HR11040,,1,109,212,Science & Technology,1704,0,0,0,0
87625,1962,87,HJRES864,,1,103,203,Government Operations,2000,0,0,0,0
87626,1962,87,,S981,1,114,208,Public Lands,2103,0,0,0,0
87627,1962,87,,S1208,1,114,208,Public Lands,2102,0,0,0,0
87628,1962,87,,S2916,1,114,208,Public Lands,2101,0,0,0,0
87629,1962,87,,S3174,1,114,208,Public Lands,2102,0,0,0,0
87630,1962,87,,S2008,1,114,208,Public Lands,2104,0,0,0,0
87631,1962,87,,S3112,1,102,208,Public Lands,2101,0,0,0,0
87632,1962,87,,S3574,1,105,202,Agriculture,401,0,0,0,0
87633,1962,87,,S3628,1,104,204,Education,601,0,0,0,0
87634,1962,87,,S3327,1,105,205,Science & Technology,1701,0,0,0,0
87635,1962,87,,S2973,1,114,208,Public Lands,2103,0,0,0,0
87636,1962,87,HR10263,,1,104,204,Defense,1611,0,0,0,0
87637,1962,87,HR2446,,1,109,207,Transportation,1006,0,0,0,0
87638,1962,87,HR6984,,1,111,213,Education,601,0,0,0,0
87639,1962,87,HR3801,,1,118,209,Public Lands,2104,0,0,0,0
87640,1962,87,HR11251,,1,104,204,Defense,1611,0,0,0,0
87641,1962,87,HR12081,,1,104,204,Defense,1611,0,0,0,0
87642,1962,87,HR10852,,1,104,204,Defense,1611,0,0,0,0
87643,1962,87,HR11310,,1,105,205,Government Operations,2006,0,0,0,0
87644,1962,87,HR5604,,1,118,209,Transportation,1002,0,0,0,0
87645,1962,87,HR10743,,1,123,211,Defense,1609,0,0,0,0
87646,1962,87,HR10432,,1,115,216,Government Operations,2003,0,0,0,0
87647,1962,87,,S1606,1,109,207,Energy,802,0,0,0,0
87648,1962,87,HR11257,,1,104,204,Defense,1608,0,0,0,0
87649,1962,87,HR10431,,1,115,216,Defense,1608,0,0,0,0
87650,1962,87,,S2250,1,107,229,Defense,1699,0,0,0,0
87651,1962,87,HR10433,,1,115,216,Government Operations,2099,0,0,0,0
87652,1962,87,,S1824,1,115,216,Crime,1204,0,0,0,0
87653,1962,87,HR5532,,1,104,204,Defense,1610,0,0,0,0
87654,1962,87,HR7278,,1,104,,Public Lands,2103,0,0,0,0
87655,1962,87,,S1308,1,115,216,Transportation,1007,0,0,0,0
87656,1962,87,,S2321,1,107,229,Government Operations,2014,0,0,0,0
87657,1962,87,,S476,1,114,208,Public Lands,2101,0,0,0,0
87658,1962,87,,S2965,1,100,208,Transportation,1010,0,0,0,0
87659,1962,87,,S3221,1,104,204,Public Lands,2105,0,0,0,0
87660,1962,87,,S2421,1,104,204,Defense,1611,0,0,0,0
87661,1962,87,,S1878,1,,208,Public Lands,2101,0,0,0,0
87662,1962,87,,S1108,1,104,204,Public Lands,2103,0,0,0,0
87664,1962,87,,S167,1,115,216,Domestic Commerce,1520,0,0,0,0
87665,1962,87,HR10493,,1,115,216,Crime,1205,0,0,0,0
87666,1962,87,HR857,,1,123,211,Defense,1609,0,0,0,0
87667,1962,87,HR8038,,1,115,216,Crime,1209,0,0,0,0
87668,1962,87,HJRES627,,1,115,216,Domestic Commerce,1522,0,0,0,0
87669,1962,87,HR75,,1,115,216,Crime,1204,0,0,0,0
87670,1962,87,HR10195,,1,115,216,Health,300,0,0,0,0
87671,1962,87,HR852,,1,123,211,Health,325,0,0,0,0
87672,1962,87,HR11017,,1,115,216,Crime,1205,0,0,0,0
87673,1962,87,HR11996,,1,115,216,Health,322,0,0,0,0
87674,1962,87,HR5234,,1,123,211,Defense,1609,0,0,0,0
87675,1962,87,HR860,,1,123,211,Labor,502,0,0,0,0
87676,1962,87,HR19383,,1,105,205,Public Lands,2105,0,0,0,0
87677,1962,87,HR12157,,1,115,216,Crime,1204,0,0,0,0
87678,1962,87,HJRES783,,1,115,216,Public Lands,2104,0,0,0,0
87679,1962,87,,SJRES222,1,,216,Science & Technology,1799,0,0,0,0
87680,1962,87,HR9728,,1,102,202,Public Lands,2103,0,0,0,0
87681,1962,87,HR5393,,1,115,216,Domestic Commerce,1507,0,0,0,0
87682,1962,87,HR6431,,1,124,211,Macroeconomics,107,0,0,0,0
87683,1962,87,HR9954,,1,107,229,Government Operations,2014,0,0,0,0
87684,1962,87,HR12870,,1,103,203,Defense,1611,0,0,0,0
87685,1962,87,,S3064,1,102,202,Public Lands,2103,0,0,0,0
87686,1962,87,,S2357,1,107,229,Government Operations,2014,0,0,0,0
87687,1962,87,,S2696,1,114,208,Public Lands,2103,0,0,0,0
87688,1962,87,HR10062,,1,114,208,Public Lands,2105,0,0,0,0
87689,1962,87,HR9280,,1,114,208,Public Lands,2103,0,0,0,0
87690,1962,87,HR12459,,1,115,216,Transportation,1007,0,0,0,0
87691,1962,87,,S3317,1,107,229,Government Operations,2014,0,0,0,0
87692,1962,87,,S1130,1,,217,Labor,529,0,0,0,0
87693,1962,87,HR298,,1,115,216,Health,322,0,0,0,0
87694,1962,87,HR12689,,1,107,229,Government Operations,2014,0,0,0,0
87695,1962,87,,S1161,1,114,208,Public Lands,2102,0,0,0,0
87696,1962,87,,S2971,1,114,208,Public Lands,2102,0,0,0,0
87697,1962,87,,S3086,1,107,229,Government Operations,2014,0,0,0,0
87698,1962,87,,S1924,1,,208,Public Lands,2102,0,0,0,0
87699,1962,87,,S1307,1,115,216,Crime,1204,0,0,0,0
87700,1962,87,,S3315,1,107,229,Government Operations,2014,0,0,0,0
87701,1962,87,HR11974,,1,308,,Energy,801,0,0,0,0
87702,1962,87,,SJRES133,1,,205,Government Operations,2006,0,0,0,0
87703,1962,87,HR12391,,1,102,202,Agriculture,400,0,0,0,0
87704,1962,87,HR2292,,1,116,207,Transportation,1007,0,0,0,0
87705,1962,87,HR12762,,1,107,,Government Operations,2014,0,0,0,0
87706,1962,87,HR575,,1,114,208,Public Lands,2104,0,0,0,0
87707,1962,87,,S319,1,,207,Transportation,1006,0,0,0,0
87708,1962,87,HR12727,,1,107,229,Government Operations,2014,0,0,0,0
87709,1962,87,HR12675,,1,107,229,Government Operations,2014,0,0,0,0
87710,1962,87,HR12526,,1,124,211,Domestic Commerce,1520,0,0,0,0
87711,1962,87,,S3154,1,,205,Government Operations,2099,0,0,0,0
87712,1962,87,,S4,1,114,208,Public Lands,2101,0,0,0,0
87713,1962,87,HR10540,,1,114,208,Public Lands,2103,0,0,0,0
87714,1962,87,HR1171,,1,116,207,Environment,709,0,0,0,0
87715,1962,87,,S2511,1,108,217,Education,606,0,0,0,0
87716,1962,87,HR11019,,1,107,229,Government Operations,2014,0,0,0,0
87717,1962,87,HR7796,,1,105,205,Domestic Commerce,1501,0,0,0,0
87718,1962,87,HR12802,S3475,1,102,202,Agriculture,403,0,0,0,0
87719,1962,87,,S3580,1,308,,Public Lands,2103,0,0,0,0
87720,1962,87,HR12416,,1,104,204,Defense,1604,0,0,0,0
87721,1962,87,HR12899,,1,105,205,Domestic Commerce,1501,0,0,0,0
87722,1962,87,HR12577,,1,105,205,Domestic Commerce,1501,0,0,0,0
87723,1962,87,HR12628,,1,105,205,Housing & Development,1408,0,0,0,0
87724,1962,87,HJRES897,,1,103,,Government Operations,2000,0,0,0,0
87725,1962,87,,S1037,1,102,202,Agriculture,402,0,0,0,0
87726,1962,87,HJRES730,,1,115,216,Crime,1209,0,0,0,0
87727,1962,87,,S1023,1,114,208,Public Lands,2104,0,0,0,0
87728,1962,87,HR11164,,1,114,208,Public Lands,2104,0,0,0,0
87729,1962,87,,S3529,1,108,217,Labor,503,0,0,0,0
87730,1962,87,HR11151,,1,103,203,Government Operations,2011,0,0,0,0
